id,listing_url,name,picture_url,latitude,longitude,neighbourhood_cleansed
25943721,https://www.airbnb.com/rooms/25943721,Spacious 2 bedroom apartment in Old West Amsterdam,https://a0.muscache.com/pictures/22cc26ae-38fe-435b-9531-3eb90d0846c3.jpg,52.37061,4.8701,De Baarsjes - Oud-West
25960980,https://www.airbnb.com/rooms/25960980,CASA KAREN - Houseboat studio & terrace in hip nor,https://a0.muscache.com/pictures/prohost-api/Hosting-25960980/original/6e9448aa-24ae-422a-969b-f355332baad1.jpeg,52.40127,4.90172,Oud-Noord
25966203,https://www.airbnb.com/rooms/25966203,Beautiful Houseboat Amsterdam,https://a0.muscache.com/pictures/1b73da70-c222-4126-8376-98841cc40264.jpg,52.381081,4.966337,Noord-Oost
25994034,https://www.airbnb.com/rooms/25994034,Luxurious apartment in the heart of the Jordaan,https://a0.muscache.com/pictures/miso/Hosting-25994034/original/ac618996-cdab-4a89-8b4f-28e18176c8d5.jpeg,52.37894,4.88327,Centrum-West
26000168,https://www.airbnb.com/rooms/26000168,Family home steps from the Vondelpark,https://a0.muscache.com/pictures/71cf8bb4-a0c7-4137-8b45-07d3b085e7d4.jpg,52.35555,4.85095,Zuid
26018298,https://www.airbnb.com/rooms/26018298,Bright and modern apartment on top of De Hallen,https://a0.muscache.com/pictures/7954e78a-218f-4779-a460-1bf01f6c8c18.jpg,52.36545,4.86689,De Baarsjes - Oud-West
26029298,https://www.airbnb.com/rooms/26029298,Studio Bosboom,https://a0.muscache.com/pictures/45cb875c-4e7c-45c2-ab30-1a48989186fc.jpg,52.36708172359337,4.87630200958059,De Baarsjes - Oud-West
26031664,https://www.airbnb.com/rooms/26031664,Beautiful and bright apartment in Amsterdam West,https://a0.muscache.com/pictures/miso/Hosting-26031664/original/b8fb29fe-9029-44ab-a048-c8987520f62a.jpeg,52.37762,4.85399,Bos en Lommer
26035980,https://www.airbnb.com/rooms/26035980,Budgetroom met ontbijt inbegrepen,https://a0.muscache.com/pictures/24c35127-c691-4b79-8cea-f6bce52b2460.jpg,52.31818,4.95891,Bijlmer-Centrum
26061816,https://www.airbnb.com/rooms/26061816,Beautiful relaxed apartment with canal view,https://a0.muscache.com/pictures/d4c205c8-43a0-434d-923d-e860c838fb9d.jpg,52.35415,4.85285,Zuid
26071272,https://www.airbnb.com/rooms/26071272,! Perfect Room Ams South (WTC/RAI) shared Bath/WC,https://a0.muscache.com/pictures/miso/Hosting-26071272/original/f3da0e5c-f534-4b92-8d9d-48bdbfc318cc.jpeg,52.3452,4.86311,Zuid
26077755,https://www.airbnb.com/rooms/26077755,Houseboat With Beautiful View and Terrace,https://a0.muscache.com/pictures/a922d06b-b1ab-4a34-bc5e-b5640b3c8ba1.jpg,52.37101,4.91701,Centrum-Oost
26079314,https://www.airbnb.com/rooms/26079314,COMPLETE NEW FAMILY HOUSE 10MIN FROM CITY CENTER,https://a0.muscache.com/pictures/93903e65-1fc9-47b3-8902-402824cc85d5.jpg,52.37474,4.96548,IJburg - Zeeburgereiland
26099020,https://www.airbnb.com/rooms/26099020,"Apartment in Amsterdam West, next to Westerpark",https://a0.muscache.com/pictures/2620d1d8-e819-4616-91ab-af3fff7b7c58.jpg,52.3843,4.87586,Westerpark
26116424,https://www.airbnb.com/rooms/26116424,Houseboat close to the city centre of Amsterdam.,https://a0.muscache.com/pictures/miso/Hosting-26116424/original/2010cba0-bffb-4f16-96f8-ea1e3c195d02.jpeg,52.33447,4.84922,Buitenveldert - Zuidas
26116665,https://www.airbnb.com/rooms/26116665,Silent & cosy apartment Amsterdam EAST,https://a0.muscache.com/pictures/8d5af52a-b4e4-4984-b606-81303725c368.jpg,52.36399,4.93729,Oostelijk Havengebied - Indische Buurt
26130373,https://www.airbnb.com/rooms/26130373,Stylish family home by Amstel close to centre.,https://a0.muscache.com/pictures/424387f2-6484-4633-a9d6-501b260f7aaa.jpg,52.35591,4.90813,Oud-Oost
26139659,https://www.airbnb.com/rooms/26139659,Calm and cozy apartment - central Amsterdam,https://a0.muscache.com/pictures/hosting/Hosting-26139659/original/634be9e7-78d6-4426-8446-54bf1672a770.jpeg,52.38635,4.88071,Westerpark
26146719,https://www.airbnb.com/rooms/26146719,Grand-easy-going-friends&family house amsterdam!,https://a0.muscache.com/pictures/a54e72a4-83b3-420b-a908-2041330cf89c.jpg,52.35268,4.86377,Zuid
26147088,https://www.airbnb.com/rooms/26147088,Apartment with huge garden in Amsterdam,https://a0.muscache.com/pictures/8df9cf98-1dd9-4adc-8fe2-62a8c773ba30.jpg,52.32061,4.94373,Bijlmer-Centrum
26159428,https://www.airbnb.com/rooms/26159428,Spacious Apartment near public transport,https://a0.muscache.com/pictures/250b7a5d-e1aa-423b-be9d-57d9298f967a.jpg,52.37227249145508,4.859161853790283,De Baarsjes - Oud-West
26160300,https://www.airbnb.com/rooms/26160300,Spacious loft suited for a family on the canals,https://a0.muscache.com/pictures/1ff5af25-38bc-4f09-9607-a6acf83de88c.jpg,52.36313,4.90641,Centrum-Oost
26162908,https://www.airbnb.com/rooms/26162908,Family friendly apartment with big sunny garden,https://a0.muscache.com/pictures/6c6e106f-84e1-43ca-b68b-276e0d1b9558.jpg,52.33481,4.87386,Buitenveldert - Zuidas
26224849,https://www.airbnb.com/rooms/26224849,Bright design apt with garden in a trendy area,https://a0.muscache.com/pictures/35b33b8d-b833-4265-8b41-9e373c23751c.jpg,52.35312,4.9238,Watergraafsmeer
26265461,https://www.airbnb.com/rooms/26265461,Charming luxury apartment de Pijp,https://a0.muscache.com/pictures/b781aaf3-ab5d-42f6-b176-7425b44447f6.jpg,52.35472,4.88839,De Pijp - Rivierenbuurt
26271194,https://www.airbnb.com/rooms/26271194,Unique apartment in coolest area of Amsterdam!,https://a0.muscache.com/pictures/hosting/Hosting-26271194/original/08cea0cd-ad38-434b-a08b-074d541cbf03.jpeg,52.36497,4.93101,Oud-Oost
26275584,https://www.airbnb.com/rooms/26275584,Sunny & Cozy Apartment with Sweet Cat Near Centre,https://a0.muscache.com/pictures/b4462d5f-c37f-4009-8d58-7e235fa395c9.jpg,52.38275146484375,4.870800971984863,Westerpark
26292322,https://www.airbnb.com/rooms/26292322,Trendy design woning. 100m2 volledige woning.,https://a0.muscache.com/pictures/d3549430-08d0-4399-bbfb-847ef5226f0e.jpg,52.37375,4.96838,IJburg - Zeeburgereiland
26294197,https://www.airbnb.com/rooms/26294197,"Charming Apartment with Canal View, West-Side",https://a0.muscache.com/pictures/8d825330-5c14-471c-bc9e-e0b7b2be8f5d.jpg,52.36294,4.86702,De Baarsjes - Oud-West
26303871,https://www.airbnb.com/rooms/26303871,Luxurious apartment in the JORDAAN| CITY CENTRE,https://a0.muscache.com/pictures/miso/Hosting-26303871/original/e1deb198-de12-4349-83f3-3a63a62c2dd3.jpeg,52.38241,4.88165,Centrum-West
26312125,https://www.airbnb.com/rooms/26312125,Easy Family house,https://a0.muscache.com/pictures/4be6b040-4c07-4d94-9aa1-8ccb7777f04e.jpg,52.3923,4.93214,Oud-Noord
26312130,https://www.airbnb.com/rooms/26312130,Lovely 1 bedroom apartment with balcony,https://a0.muscache.com/pictures/e1579e93-a507-420a-a081-1346f70f1c69.jpg,52.36013,4.92895,Oud-Oost
26329643,https://www.airbnb.com/rooms/26329643,"Bright, spacious & cosy apartment east of the city",https://a0.muscache.com/pictures/miso/Hosting-26329643/original/e805f892-5253-46d2-b757-7aa7fab5039a.jpeg,52.36003,4.9345,Oostelijk Havengebied - Indische Buurt
26383495,https://www.airbnb.com/rooms/26383495,Classic APT in Classy South!,https://a0.muscache.com/pictures/7bb88c60-383a-4533-975c-8d9e50cd4c1a.jpg,52.34488,4.90222,De Pijp - Rivierenbuurt
26459935,https://www.airbnb.com/rooms/26459935,Spacious apartment with private rooftop terras,https://a0.muscache.com/pictures/fb032af8-cb3e-41b8-82ad-54011f426afd.jpg,52.36191,4.86602,De Baarsjes - Oud-West
26465711,https://www.airbnb.com/rooms/26465711,"Bright, Stylish, Cozy Familyhouse 4 p, 3BR",https://a0.muscache.com/pictures/b6e0e70a-f63c-4fed-a6cd-6148644a441c.jpg,52.35339,4.93679,Watergraafsmeer
26509515,https://www.airbnb.com/rooms/26509515,Dream attic apartment,https://a0.muscache.com/pictures/aa1622ea-f78e-4eef-b894-721fcd44d465.jpg,52.36706,4.87265,De Baarsjes - Oud-West
26515155,https://www.airbnb.com/rooms/26515155,"Loft Apartment, Independent near museums,central",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjY1MTUxNTU=/original/4868e541-2ee1-44c1-a68f-921cfda70aac.jpeg,52.36241,4.88701,Centrum-Oost
26516140,https://www.airbnb.com/rooms/26516140,Houseboat on Amstel river in De Pijp district,https://a0.muscache.com/pictures/aeb6bcf2-84f8-4509-a3a4-d54c8532a07f.jpg,52.35289,4.90798,De Pijp - Rivierenbuurt
26519083,https://www.airbnb.com/rooms/26519083,* Beautiful canalview Suite*,https://a0.muscache.com/pictures/4715b989-e1ee-45e4-a303-62992ddb57a7.jpg,52.36842,4.88223,Centrum-West
26519263,https://www.airbnb.com/rooms/26519263,Modern apartment in trendy Amsterdam Old-West,https://a0.muscache.com/pictures/f7091eae-015a-4879-953d-b0a90e269ad3.jpg,52.3747,4.864,De Baarsjes - Oud-West
26551134,https://www.airbnb.com/rooms/26551134,"Green apartment, well connected to center",https://a0.muscache.com/pictures/6ea66ef4-3ac8-4df2-a9d1-8a01dc2af259.jpg,52.38455,4.85246,Bos en Lommer
26560199,https://www.airbnb.com/rooms/26560199,Sea side of Amsterdam,https://a0.muscache.com/pictures/78514700-200a-4267-a0a3-51a213a6d64f.jpg,52.3732,4.97148,IJburg - Zeeburgereiland
26579485,https://www.airbnb.com/rooms/26579485,Cosy apartment in Amsterdam-West,https://a0.muscache.com/pictures/miso/Hosting-26579485/original/181ee09c-953f-4f34-a449-6d61b169ec66.jpeg,52.37561,4.85081,Bos en Lommer
26597244,https://www.airbnb.com/rooms/26597244,"Spacious New 4 floor Family Home, 184m2, Parking",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjY1OTcyNDQ%3D/original/fc032c01-0ce6-49f7-b465-66490e494be4.jpeg,52.35728,4.93247,Oud-Oost
26620104,https://www.airbnb.com/rooms/26620104,Glamping at AmsterDome a rooftop with best views,https://a0.muscache.com/pictures/46de672e-258e-4d92-ac50-fb004d0dbf78.jpg,52.35017,4.88996,De Pijp - Rivierenbuurt
26625840,https://www.airbnb.com/rooms/26625840,Unique bright house with garden in Amsterdam,https://a0.muscache.com/pictures/617eeb65-c54c-47f6-8b6e-030170de4e9f.jpg,52.35281,4.91321,Oud-Oost
